m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.00034 2.5e-07 0.5 0.02667 0.1 745.48603343465 667.9105 716.8875 747.45 774.465 816.865 754.66251765893 682.1575 724.755 753.365 782.22 828.5075
0.00034 2.5e-07 0.5 0.02667 0.5 744.285635 672.49375 712.13875 744.635 774.0375 818.1265 758.493545 685.0595 728.65625 757.475 788.18125 833.658
0.00034 2.5e-07 0.01 0.05333 0.001 728.0755 671.02475 707.2525 734.9325 744.27625 781.7165 771.110487804878 707.64 736.455 773.58 806.63 827.125
0.00034 2.5e-07 0.01 0.05333 0.01 740.052657657658 683.7125 709.8975 736.39 765.85 819.255 775.423157248157 702.8205 740.0775 777.035 806.4325 853.599
0.00034 2.5e-07 0.01 0.05333 0.1 748.930203955501 674.479 716.5 748.91 779.84 824.494 777.665320641283 702.44325 742.18125 775.0125 812.38 854.486
0.00034 2.5e-07 0.01 0.05333 0.5 748.54349 672.40525 715.3775 747.08 782.065 831.87325 782.81567 703.92775 752.49625 783.1325 812.4525 858.11775
0.00034 2.5e-07 0.5 0.05333 0.001 774.162325581395 708.47 747.2625 765.985 800.4225 837.77 781.908493150685 718.539 744.465 779.805 811.51 854.603
0.00034 2.5e-07 0.5 0.05333 0.01 772.297655677656 695.5925 738.98 774.7175 804.00625 848.54375 782.62766286645 701.98375 751.10875 781.0325 814.05375 855.913
0.00034 2.5e-07 0.5 0.05333 0.1 772.40702 703.4175 742.33125 770.1175 800.98125 845.4265 783.864915 707.425 752.515 784.9025 814.48 862.68875
0.00034 2.5e-07 0.5 0.05333 0.5 774.044395 706.20525 742.56375 772.555 804.92125 850.95075 785.047495 709.05725 754.69625 783.6825 815.0875 862.935
0.00034 2.5e-07 0.01 0.0667 0.001 712.033 646.56 706.555 721.2025 730.8925 753.40775 772.718823529412 713.14 740.6075 767.015 796.645 850.1725
0.00034 2.5e-07 0.01 0.0667 0.01 745.597093023256 675.959 719.54 747.48 774.91 811.926 782.309498933902 703.673 745.44 783.09 815.445 859.754
0.00034 2.5e-07 0.01 0.0667 0.1 750.83046875 679.817 720.0125 750.5025 780.4525 823.34025 788.43794 710.23975 754.03125 787.485 820.7425 869.07325
0.00034 2.5e-07 0.01 0.0667 0.5 754.219795 678.81425 722.415 752.0925 782.945 837.39875 788.17657 715.6465 756.345 790.1925 819.02 866.78975
0.00034 2.5e-07 0.5 0.0667 0.001 780.370181818182 715.411 747.14 781.015 812.1175 851.0095 784.934166666667 706.268 749.09 784.5825 819.50625 867.92525
