m rec h chrm s f pfix mtfix pkeep fstall fstcb meangen_p1all meangen_p2all meangen_p1cb meangen_2cb
0.0017 2.5e-07 0.5 H 0.1334 0.01 901 83.6071032186459 0.901 0.828143267941653 0.919137922243788 0.85681465982717 0.017874573526905 0.950954883271521 0.0198331670669312
0.0017 2.5e-07 0.5 D 0.1334 0.1 1000 66.89 1 0.897106265207386 0.897106265207386 0.9553783869465 0.02678108007293 0.9553783869465 0.02678108007293
0.0017 2.5e-07 0.5 H 0.1334 0.1 1000 51.75 1 0.919755771146375 0.919755771146375 0.966177696951 0.020675290255565 0.966177696951 0.020675290255565
0.0017 2.5e-07 0.5 D 0.1334 0.5 1000 43.3 1 0.897467117629232 0.897467117629232 0.968298321 0.031636823680665 0.968298321 0.031636823680665
0.0017 2.5e-07 0.5 H 0.1334 0.5 1000 34.14 1 0.919883183672113 0.919883183672113 0.97575965375 0.02425541017243 0.97575965375 0.02425541017243
0.0034 2.5e-07 0.01 D 0 0.001 0 NA 0.002 1e-04 NA 0.000344960015315 0.00035606330352 0.0879433324625 0.058379983805
0.0034 2.5e-07 0.01 H 0 0.001 0 NA 0.003 1e-04 NA 0.00082879669489 0.000802889993285 0.201511122101667 0.188909997235
0.0034 2.5e-07 0.01 D 0 0.01 0 NA 0.036 0.000773337023217298 0.0213045362843572 0.0105100402357 0.010191483410605 0.2109244497525 0.205264910537778
0.0034 2.5e-07 0.01 H 0 0.01 0 NA 0.031 0.000594408592696514 0.0191744707321456 0.00956073990165 0.009609883223745 0.21130978287371 0.218521501671774
0.0034 2.5e-07 0.01 D 0 0.1 0 NA 0.303 0.00663593578586266 0.0217640036022236 0.096837490155705 0.098171626689685 0.244742795264818 0.248430979391584
0.0034 2.5e-07 0.01 H 0 0.1 0 NA 0.31 0.007058029151367 0.0227559644917972 0.101713147492785 0.10230142016052 0.255525474982581 0.256001516735677
0.0034 2.5e-07 0.01 D 0 0.5 0 NA 0.867 0.0181957136993396 0.0208342450269742 0.495892476357195 0.495178782625255 0.544567339331724 0.543485627679994
0.0034 2.5e-07 0.01 H 0 0.5 0 NA 0.867 0.0162701546313097 0.0187166168368186 0.485843873764805 0.48802495949962 0.533498339484285 0.535209426668322
0.0034 2.5e-07 0.5 D 0 0.001 0 NA 0.002 1e-04 NA 0.000344960015315 0.00035606330352 0.0879433324625 0.058379983805
0.0034 2.5e-07 0.5 H 0 0.001 0 NA 0.003 1e-04 NA 0.00082879669489 0.000802889993285 0.201511122101667 0.188909997235
0.0034 2.5e-07 0.5 D 0 0.01 0 NA 0.036 0.000773337023217298 0.0213045362843572 0.0105100402357 0.010191483410605 0.2109244497525 0.205264910537778
0.0034 2.5e-07 0.5 H 0 0.01 0 NA 0.031 0.000594408592696514 0.0191744707321456 0.00956073990165 0.009609883223745 0.21130978287371 0.218521501671774
0.0034 2.5e-07 0.5 D 0 0.1 0 NA 0.303 0.00663593578586266 0.0217640036022236 0.096837490155705 0.098171626689685 0.0940310570462211 0.0948230467497525
0.0034 2.5e-07 0.5 H 0 0.1 0 NA 0.31 0.007058029151367 0.0227559644917972 0.101713147492785 0.10230142016052 0.112777635274435 0.113807517693226
0.0034 2.5e-07 0.5 D 0 0.5 0 NA 0.867 0.0181957136993396 0.0208342450269742 0.495892476357195 0.495178782625255 0.49510784647985 0.494678076902612
0.0034 2.5e-07 0.5 H 0 0.5 0 NA 0.867 0.0162701546313097 0.0187166168368186 0.485843873764805 0.48802495949962 0.487100404339781 0.4889263586644
0.0034 2.5e-07 0.01 D 0.0067 0.001 0 NA 0.004 0.000142641145772055 NA 0.000861726647975 0.00063764998193 0.18098999262875 0.12737166249125
0.0034 2.5e-07 0.01 H 0.0067 0.001 0 NA 0.00700000000000001 0.000847868000830014 NA 0.003010083320135 0.001800203325985 0.405610472343571 0.236806664460714
0.0034 2.5e-07 0.01 D 0.0067 0.01 0 NA 0.035 0.00206942724173134 0.0590500984747282 0.01402380334208 0.010101053400525 0.298253810119571 0.202152287238571
0.0034 2.5e-07 0.01 H 0.0067 0.01 1 1452.85714285714 0.051 0.0040068019221595 0.078545116101147 0.021434809949165 0.011822403563 0.356915749931569 0.187212225384412
0.0034 2.5e-07 0.01 D 0.0067 0.1 1 1295.68965517241 0.329 0.0158567462273181 0.0480206743583149 0.138382976381505 0.099533066435135 0.353492654168191 0.244005226949894
0.0034 2.5e-07 0.01 H 0.0067 0.1 9 1228.72641509434 0.477 0.0418193289403888 0.0876145608134068 0.21842457676757 0.124440934337075 0.420312403743312 0.236511008066384
0.0034 2.5e-07 0.01 D 0.0067 0.5 5 893.598820058997 0.935 0.0618464352376964 0.066145920040317 0.639881998757105 0.452548673078435 0.671702180542626 0.474618456087572
0.0034 2.5e-07 0.01 H 0.0067 0.5 23 919.276315789474 0.973 0.09080864050005 0.0933089607176015 0.66133931986175 0.41713815003741 0.673901962790339 0.425164337219404
0.0034 2.5e-07 0.5 D 0.0067 0.001 0 NA 0.003 1e-04 NA 0.000764236668435 0.000477829992985 0.222977780766667 0.127354441631667
0.0034 2.5e-07 0.5 H 0.0067 0.001 1 NA 0.00800000000000001 0.000653543633626943 NA 0.002910779986745 0.00145480330266 0.327403333015 0.160684163765
0.0034 2.5e-07 0.5 D 0.0067 0.01 0 NA 0.073 0.00381571433984978 0.052270059449997 0.024578106319025 0.01384624660752 0.286456434514726 0.159074930617123
0.0034 2.5e-07 0.5 H 0.0067 0.01 3 1314.59459459459 0.087 0.00811115193823323 0.0932316314739451 0.03388167983609 0.01617845322752 0.36027601411092 0.170325477906149
0.0034 2.5e-07 0.5 D 0.0067 0.1 3 1227.52212389381 0.484 0.0291642789602902 0.0602470876351694 0.195172153874135 0.11247151955423 0.198193010726705 0.113051177167686
0.0034 2.5e-07 0.5 H 0.0067 0.1 10 1163.03135888502 0.599 0.0539661741527753 0.0900125742881888 0.26361039029903 0.132922923610615 0.263781809373139 0.134630166623013
0.0034 2.5e-07 0.5 D 0.0067 0.5 9 909.756838905775 0.944 0.0563231457664683 0.0596643493288859 0.579366843041105 0.404138477240005 0.580836814711854 0.405651059976949
0.0034 2.5e-07 0.5 H 0.0067 0.5 20 889.982935153584 0.971 0.0856094518704955 0.0881548192839255 0.616215190713365 0.377586630507105 0.616438617153326 0.378040937806375
0.0034 2.5e-07 0.01 D 0.01333 0.001 0 NA 0.004 0.000504575322325777 NA 0.001333500018585 0.000685360069865 0.303895833715 0.145345017195
0.0034 2.5e-07 0.01 H 0.01333 0.001 5 1167.27272727273 0.011 0.00293413056323759 0.266739142112508 0.0054290000113 0.002046573364765 0.470538182250455 0.173840912516818
0.0034 2.5e-07 0.01 D 0.01333 0.01 6 1259.73684210526 0.051 0.00822452240571331 0.161265145210065 0.0246994133106 0.013387623470645 0.434619934264804 0.222197256616471
0.0034 2.5e-07 0.01 H 0.01333 0.01 32 950.285714285714 0.11 0.0250027579991576 0.227297799992342 0.060832006718015 0.0239403603303 0.538937819346318 0.209481790681091
0.0034 2.5e-07 0.01 D 0.01333 0.1 57 1070.87301587302 0.459 0.07707660984551 0.167922897266906 0.255689439548135 0.137431392464705 0.528737950745229 0.275137079286176
0.0034 2.5e-07 0.01 H 0.01333 0.1 256 771.737931034483 0.739 0.180882900909286 0.244767118957086 0.454955060075565 0.18076536998386 0.609742936245771 0.241017370329114
0.0034 2.5e-07 0.01 D 0.01333 0.5 139 554.82088024565 0.994 0.186189505301119 0.187313385614808 0.789620896550035 0.4185550896381 0.79339578789336 0.420442779623089
0.0034 2.5e-07 0.01 H 0.01333 0.5 331 332.37 1 0.240525039007169 0.240525039007169 0.7907366734565 0.3436076506033 0.7907366734565 0.3436076506033
0.0034 2.5e-07 0.5 D 0.01333 0.001 0 NA 0.00700000000000001 0.000906557190939417 NA 0.00298545672792 0.001236983369925 0.411911914124286 0.166412862101429
0.0034 2.5e-07 0.5 H 0.01333 0.001 9 981.578947368421 0.019 0.00489628193297424 0.257699049103908 0.00955605651971 0.00300132324353 0.498836834325789 0.155566135705526
0.0034 2.5e-07 0.5 D 0.01333 0.01 16 1160.38759689922 0.154 0.0238641704230718 0.154962145604362 0.06840592006746 0.025997560105195 0.433149588936818 0.163595000720065
0.0034 2.5e-07 0.5 H 0.01333 0.01 64 787.978723404255 0.189 0.045214831558154 0.239231913006106 0.10408927998834 0.033430777145465 0.546675625932513 0.174715064254312
0.0034 2.5e-07 0.5 D 0.01333 0.1 88 965.319444444444 0.785 0.129367646572377 0.164799549773729 0.408928094024625 0.166027750510375 0.404377512444694 0.163065575515357
0.0034 2.5e-07 0.5 H 0.01333 0.1 296 645.925085130533 0.884 0.210730152776135 0.238382525764859 0.528661869718975 0.17648756329861 0.528926606045209 0.176309061119898
0.0034 2.5e-07 0.5 D 0.01333 0.5 127 565.488565488566 0.991 0.162906007182455 0.164365582931563 0.675700974129805 0.32066383022554 0.674966395004849 0.319790538372392
0.0034 2.5e-07 0.5 H 0.01333 0.5 314 321.48 1 0.23196784833841 0.23196784833841 0.72449803027435 0.27810445301022 0.72449803027435 0.27810445301022
0.0034 2.5e-07 0.01 D 0.02667 0.001 5 NA 0.005 0.00196419572623405 NA 0.002625890030535 0.00098202998554 0.505989340162 0.178453996466
0.0034 2.5e-07 0.01 H 0.02667 0.001 18 526.666666666667 0.018 0.00839552902276812 0.466418279042674 0.01253065997687 0.003073150051035 0.694259998825556 0.168929447320278
0.0034 2.5e-07 0.01 D 0.02667 0.01 53 770.821917808219 0.074 0.0255817921431971 0.345699893826988 0.047797023284685 0.018249080051725 0.622645315289054 0.226430540576892
0.0034 2.5e-07 0.01 H 0.02667 0.01 207 458.301886792453 0.212 0.0969103549932582 0.457124316005935 0.15445080328386 0.03845370640189 0.726245298449245 0.179713426432123
0.0034 2.5e-07 0.01 D 0.02667 0.1 443 606.803278688525 0.617 0.217581429545973 0.352644132165272 0.436927517209555 0.163681803132925 0.698289368662958 0.256940550687504
0.0034 2.5e-07 0.01 H 0.02667 0.1 901 305.91684434968 0.938 0.419561501677702 0.447293711809917 0.742381430009315 0.188153960200745 0.791031236711743 0.200293966100197
0.0034 2.5e-07 0.01 D 0.02667 0.5 742 154.54 1 0.352412942948907 0.352412942948907 0.8860827261 0.334771340333 0.8860827261 0.334771340333
0.0034 2.5e-07 0.01 H 0.02667 0.5 967 104.69 1 0.452623008019319 0.452623008019319 0.878499869185 0.238017783419 0.878499869185 0.238017783419
0.0034 2.5e-07 0.5 D 0.02667 0.001 17 453.5 0.02 0.00807596550127488 0.403798275063744 0.013199813366125 0.003125393404885 0.65794550148425 0.15509900361375
0.0034 2.5e-07 0.5 H 0.02667 0.001 29 402.758620689655 0.029 0.013702097933448 0.472486135636138 0.020339390074765 0.0038403599208 0.700475519855862 0.131563560498276
0.0034 2.5e-07 0.5 D 0.02667 0.01 244 472.790697674419 0.301 0.111930047507439 0.371860622948303 0.19831814307808 0.0468354395817 0.657342623683671 0.154696045091578
0.0034 2.5e-07 0.5 H 0.02667 0.01 362 346.648501362398 0.367 0.171567109254964 0.467485311321428 0.264898007018785 0.04925770330344 0.721173524999428 0.133798628437398
0.0034 2.5e-07 0.5 D 0.02667 0.1 777 340.846233230134 0.969 0.35826583988852 0.369727388945841 0.686014434078215 0.16789136661388 0.685831011936032 0.167632390724706
0.0034 2.5e-07 0.5 H 0.02667 0.1 968 222.068273092369 0.996 0.466178644966613 0.468050848360053 0.7678732333151 0.145736509638625 0.767856810552309 0.145691335012224
0.0034 2.5e-07 0.5 D 0.02667 0.5 817 157.02 1 0.370587684026406 0.370587684026406 0.784779485565 0.212549980567 0.784779485565 0.212549980567
0.0034 2.5e-07 0.5 H 0.02667 0.5 978 106.14 1 0.46686281135553 0.46686281135553 0.8270634931 0.173161304371 0.8270634931 0.173161304371
0.0034 2.5e-07 0.01 D 0.05333 0.001 3 NA 0.003 0.00152574322565278 NA 0.002460066644495 0.000671550027265 0.782211103 0.192633341091667
0.0034 2.5e-07 0.01 H 0.05333 0.001 38 275.526315789474 0.038 0.0240722030758372 0.633479028311506 0.031440036658885 0.00462367011896 0.826713771683553 0.121256055806447
0.0034 2.5e-07 0.01 D 0.05333 0.01 113 502.83185840708 0.113 0.0580279980078775 0.513522106264403 0.08496182662364 0.022259310046745 0.743033598239602 0.188147227428009
0.0034 2.5e-07 0.01 H 0.05333 0.01 384 237.760416666667 0.384 0.247161773532712 0.643650451908105 0.324346789470945 0.04814208677378 0.844208748613164 0.125021510683112
0.0034 2.5e-07 0.01 D 0.05333 0.1 795 297.110552763819 0.796 0.411393671569017 0.516826220564092 0.66824231605249 0.172807226171365 0.836981540339862 0.214966950842205
0.0034 2.5e-07 0.01 H 0.05333 0.1 998 127.374749498998 0.998 0.644458174284142 0.645749673631405 0.8923571398481 0.133610017305465 0.894137551617936 0.133872849671573
0.0034 2.5e-07 0.01 D 0.05333 0.5 1000 64.37 1 0.518973418739072 0.518973418739072 0.93688212561 0.2469960270035 0.93688212561 0.2469960270035
0.0034 2.5e-07 0.01 H 0.05333 0.5 1000 48.88 1 0.643639640537274 0.643639640537274 0.93238946705 0.1478643240155 0.93238946705 0.1478643240155
0.0034 2.5e-07 0.5 D 0.05333 0.001 41 234.634146341463 0.041 0.0241898943356628 0.589997422821044 0.032643399884425 0.00408515674129 0.795848615028171 0.0993742295179268
0.0034 2.5e-07 0.5 H 0.05333 0.001 73 191.780821917808 0.073 0.0481461440386234 0.65953621970717 0.06089274002915 0.00598980977074 0.83403488624226 0.08193027085
0.0034 2.5e-07 0.5 D 0.05333 0.01 545 228.807339449541 0.545 0.320414641939157 0.587916774200288 0.435277999828045 0.056178403148305 0.798507333017817 0.102941748908615
0.0034 2.5e-07 0.5 H 0.05333 0.01 610 169.311475409836 0.61 0.409645172954376 0.671549463859633 0.51468201343324 0.050637957276125 0.843648644965041 0.0829425802328361
0.0034 2.5e-07 0.5 D 0.05333 0.1 999 132.652652652653 0.999 0.593020356885171 0.593613970856027 0.83905268928915 0.10992844427063 0.839040232862012 0.109934815764394
0.0034 2.5e-07 0.5 H 0.05333 0.1 1000 93.26 1 0.672778682992131 0.672778682992131 0.876822986535 0.08767788033366 0.876822986535 0.08767788033366
0.0034 2.5e-07 0.5 D 0.05333 0.5 1000 65.91 1 0.593410828118593 0.593410828118593 0.874162770505 0.1249670203455 0.874162770505 0.1249670203455
0.0034 2.5e-07 0.5 H 0.05333 0.5 1000 49.2 1 0.672213602830661 0.672213602830661 0.90222054054 0.0981164775435 0.90222054054 0.0981164775435
0.0034 2.5e-07 0.01 D 0.0667 0.001 7 NA 0.00700000000000001 0.00397219096112421 NA 0.005243993348885 0.00123411007196 0.74281762136 0.169953819637857
0.0034 2.5e-07 0.01 H 0.0667 0.001 47 227.446808510638 0.047 0.031831693750288 0.677270079793361 0.040244096769895 0.004920073392575 0.855969718497021 0.104402057998936
0.0034 2.5e-07 0.01 D 0.0667 0.01 120 416.333333333333 0.12 0.0679945579128161 0.566621315940134 0.095061333337425 0.022191649685945 0.784445583313417 0.176971191878708
0.0034 2.5e-07 0.01 H 0.0667 0.01 457 195.382932166302 0.457 0.318356947776513 0.696623518110533 0.397824753150165 0.04899008729622 0.870215273098906 0.106982123917385
0.0034 2.5e-07 0.01 D 0.0667 0.1 844 238.388625592417 0.844 0.476628683235487 0.564725928004132 0.732029967175545 0.168907344004225 0.865876947684568 0.198818977943199
0.0034 2.5e-07 0.01 H 0.0667 0.1 1000 97.68 1 0.695028697254038 0.695028697254038 0.9152202074332 0.11420200734857 0.9152202074332 0.11420200734857
0.0034 2.5e-07 0.01 D 0.0667 0.5 1000 51.43 1 0.565494795403396 0.565494795403396 0.947936619325 0.222397133177 0.947936619325 0.222397133177
0.0034 2.5e-07 0.01 H 0.0667 0.5 1000 39.72 1 0.69628359519634 0.69628359519634 0.944220893265 0.1250216614975 0.944220893265 0.1250216614975
0.0034 2.5e-07 0.5 D 0.0667 0.001 48 199.791666666667 0.048 0.0313014120057426 0.652112750119637 0.03968892693148 0.004094653231475 0.826539519390417 0.0851308312378125
0.0034 2.5e-07 0.5 H 0.0667 0.001 86 154.53488372093 0.086 0.0617738608205901 0.718300707216164 0.07424836357372 0.0059159967411 0.863289808998198 0.0687125977597674
0.0034 2.5e-07 0.5 D 0.0667 0.01 616 178.928571428571 0.616 0.400622384457065 0.650361013729001 0.514402476469865 0.053858446698045 0.834965849247492 0.0873434037333198
0.0034 2.5e-07 0.5 H 0.0667 0.01 700 137.042857142857 0.7 0.508100258942717 0.725857512775311 0.60998659992585 0.048536843579555 0.871366442747086 0.0693003527337
0.0034 2.5e-07 0.5 D 0.0667 0.1 1000 101.69 1 0.654752771329312 0.654752771329312 0.868855842717 0.09230600024878 0.868855842717 0.09230600024878
0.0034 2.5e-07 0.5 H 0.0667 0.1 1000 73.5 1 0.725748067532043 0.725748067532043 0.899687569898 0.07276964739627 0.899687569898 0.07276964739627
0.0034 2.5e-07 0.5 D 0.0667 0.5 1000 52.63 1 0.657475498499316 0.657475498499316 0.895788799985 0.103598750583 0.895788799985 0.103598750583
0.0034 2.5e-07 0.5 H 0.0667 0.5 1000 40.2 1 0.726214320328528 0.726214320328528 0.919360889815 0.0807932876912 0.919360889815 0.0807932876912
0.0034 2.5e-07 0.01 D 0.1334 0.001 7 NA 0.00700000000000001 0.00489696805188065 NA 0.00579675994786 0.0009306333638 0.821633801581429 0.127116194998571
0.0034 2.5e-07 0.01 H 0.1334 0.001 81 121.358024691358 0.081 0.0659440342729564 0.814123879913042 0.074656710073375 0.00508145336271 0.921609712851296 0.0626543213490741
0.0034 2.5e-07 0.01 D 0.1334 0.01 190 277.789473684211 0.19 0.128617367393733 0.676933512598597 0.16297928397082 0.02622016676057 0.855132301565026 0.135162368951868
0.0034 2.5e-07 0.01 H 0.1334 0.01 700 106.757142857143 0.7 0.573913133634855 0.819875905192649 0.650050897340815 0.044603716968755 0.9285927009554 0.0636793051941286
0.0034 2.5e-07 0.01 D 0.1334 0.1 953 114.092339979014 0.953 0.65226525824321 0.684433639289832 0.888947053857995 0.14238272327224 0.93258845453681 0.14922326679425
0.0034 2.5e-07 0.01 H 0.1334 0.1 1000 49.67 1 0.820689860356003 0.820689860356003 0.955669870311 0.066506196856935 0.955669870311 0.066506196856935
0.0034 2.5e-07 0.01 D 0.1334 0.5 1000 29.51 1 0.691631536685225 0.691631536685225 0.97116264958 0.1589405132165 0.97116264958 0.1589405132165
0.0034 2.5e-07 0.01 H 0.1334 0.5 1000 22.81 1 0.819859884693438 0.819859884693438 0.96932914417 0.0713320969308 0.96932914417 0.0713320969308
0.0034 2.5e-07 0.5 D 0.1334 0.001 115 107.826086956522 0.115 0.0924758405979088 0.804137744329642 0.103956546883035 0.005649596675735 0.903944726515348 0.049092956602913
0.0034 2.5e-07 0.5 H 0.1334 0.001 142 83.4507042253521 0.142 0.119294965482318 0.840105390720549 0.13145779010582 0.00547622335153 0.925740634547007 0.038540164449507
0.0034 2.5e-07 0.5 D 0.1334 0.01 844 93.0094786729858 0.844 0.676889860863717 0.80200220481483 0.76859037931447 0.04205538670244 0.910639015777488 0.0498160466453673
0.0034 2.5e-07 0.5 H 0.1334 0.01 897 71.9063545150502 0.897 0.756964487108275 0.84388460101257 0.835540473195925 0.03483632998975 0.931478022887447 0.0388314715601617
0.0034 2.5e-07 0.5 D 0.1334 0.1 1000 50.62 1 0.803092571932751 0.803092571932751 0.930213129406 0.05149485674835 0.930213129406 0.05149485674835
0.0034 2.5e-07 0.5 H 0.1334 0.1 1000 39.54 1 0.846235049194352 0.846235049194352 0.9466372188255 0.040005113469485 0.9466372188255 0.040005113469485
0.0034 2.5e-07 0.5 D 0.1334 0.5 1000 29.83 1 0.806448006575861 0.806448006575861 0.943162359815 0.0565865165955 0.943162359815 0.0565865165955
0.0034 2.5e-07 0.5 H 0.1334 0.5 1000 22.99 1 0.84540140180863 0.84540140180863 0.956308422575 0.04376961321985 0.956308422575 0.04376961321985
