m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0 2.5e-07 0.5 0.0667 0.01 374.967531578947 320.762631578947 351.511842105263 374.392105263158 396.66052631579 430.597368421053 373.916052631579 322.962631578947 351.830263157895 374.278947368421 394.413157894737 428.533157894737
0 2.5e-07 0.5 0.0667 0.1 373.981673684211 324.770526315789 351.513157894737 374.144736842105 395.547368421053 426.958684210526 372.157515789474 320.577631578948 351.201315789474 371.455263157895 392.831578947368 426.755263157894
0 2.5e-07 0.5 0.0667 0.5 373.49047368421 322.316842105263 350.688157894737 374.384210526316 393.107894736842 424.897894736842 374.581589473684 320.28552631579 350.442105263158 372.8 397.863157894737 431.221578947368
0 2.5e-07 0.01 0.1334 0.001 373.799526315789 324.216052631579 351.969736842105 372.471052631579 397.006578947368 426.683421052632 374.5136 320.136315789474 352.21447368421 374.821052631579 396.268421052632 430.249473684211
0 2.5e-07 0.01 0.1334 0.01 375.150705263158 320.855 352.042105263158 375.047368421053 397.530263157895 431.337105263158 373.885284210526 322.205526315789 351.613157894737 373.442105263158 394.888157894737 428.544473684211
0 2.5e-07 0.01 0.1334 0.1 373.584868421053 323.050263157895 351.831578947368 374.547368421053 394.603947368421 423.878947368421 372.867552631579 320.673684210526 351.205263157895 372.236842105263 393.601315789474 427.761842105263
0 2.5e-07 0.01 0.1334 0.5 373.204463157895 321.754473684211 352.530263157895 373.202631578947 394.2 424.282631578947 373.851252631579 320.473947368421 349.442105263158 373.971052631579 396.448684210526 431.913157894737
0 2.5e-07 0.5 0.1334 0.001 373.547473684211 323.936315789474 351.718421052631 371.934210526315 396.780263157895 427.136578947369 374.344442105263 320.036052631579 351.322368421052 376.026315789474 395.91447368421 430.717894736842
0 2.5e-07 0.5 0.1334 0.01 374.852873684211 318.089210526316 351.665789473685 375.328947368421 397.071052631579 429.747631578947 373.560242105263 322.249210526315 351.967105263158 372.321052631579 394.365789473684 429.207894736842
0 2.5e-07 0.5 0.1334 0.1 374.266610526316 323.453947368421 352.055263157895 374.944736842105 397.514473684211 424.783421052631 372.897042105263 317.542368421053 351.386842105263 372.544736842105 394.863157894737 426.838947368421
0 2.5e-07 0.5 0.1334 0.5 373.743905263158 321.806842105263 352.659210526316 373.865789473684 393.661842105263 428.257368421052 374.679326315789 320.857631578947 351.364473684211 373.986842105263 398.055263157895 429.741052631579
0.00034 2.5e-07 0.01 0 0.001 485.722363157895 414.583157894737 459.069736842105 486.784210526316 513.988157894737 551.323421052631 488.1195 418.203684210526 458.453947368421 486.276315789474 519.317105263158 554.195789473684
0.00034 2.5e-07 0.01 0 0.01 486.649968421053 419.024473684211 457.243421052632 485.405263157895 515.934210526316 559.707368421053 487.288452631579 420.838157894737 460.071052631579 488.707894736842 515.467105263158 553.128157894737
0.00034 2.5e-07 0.01 0 0.1 488.822589473684 415.397105263158 460.682894736842 489.302631578948 518.353947368421 559.823947368421 489.354178947368 419.450263157894 460.544736842106 486.83947368421 518.747368421052 562.748421052631
0.00034 2.5e-07 0.01 0 0.5 485.928847368421 419.196052631579 458.63552631579 485.826315789473 514.082894736842 550.296842105263 485.483731578947 418.49552631579 457.567105263158 485.326315789474 514.01052631579 553.223947368421
0.00034 2.5e-07 0.5 0 0.001 485.722363157895 414.583157894737 459.069736842105 486.784210526316 513.988157894737 551.323421052631 488.1195 418.203684210526 458.453947368421 486.276315789474 519.317105263158 554.195789473684
