m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.0017 2.5e-07 0.01 0.0667 0.01 594.65751 540.49875 572.47375 593.475 616.38 652.6115 618.414585 551.1795 585.15625 615.44 649.3825 698.7365
0.0017 2.5e-07 0.01 0.0667 0.1 615.95762 555.20975 590.8125 617.4775 639.35625 678.675 653.224185 588.79775 625.38125 652.3425 681.06625 717.71625
0.0017 2.5e-07 0.01 0.0667 0.5 621.22815 562.2735 593.85375 620.3275 647.115 682.6605 657.425845 597.36475 630.80125 655.7675 683.32375 720.0565
0.0017 2.5e-07 0.5 0.0667 0.001 595.1187 540.263 571.83 594.635 618.28 655.457 596.782975 538.92675 572.0575 593.9 616.215 665.3535
0.0017 2.5e-07 0.5 0.0667 0.01 628.06827 554.02625 594.88 628.135 660.36 706.0995 642.76705 565.11 605.93 642.755 678.21875 720.45125
0.0017 2.5e-07 0.5 0.0667 0.1 652.36261 591.7615 626.1775 652.485 678.195 714.365 669.55603 610.2145 643.7125 669.655 693.595 730.20825
0.0017 2.5e-07 0.5 0.0667 0.5 652.145955 591.9075 625.6375 648.9675 677.7525 720.02175 670.493905 610.4085 643.4375 668.445 696.43375 737.44925
0.0017 2.5e-07 0.01 0.1334 0.001 592.155635 539.74275 570.98625 591.4975 614.935 643.66375 599.07352 538.617 571.8375 595.1675 618.87625 676.507
0.0017 2.5e-07 0.01 0.1334 0.01 598.36035 539.98075 573.4525 596.9125 622.20875 659.487 659.377165 558.51725 612.92625 664.665 703.5275 753.91025
0.0017 2.5e-07 0.01 0.1334 0.1 631.739415 566.13625 605.255 631.9125 658.13375 697.4275 692.217405 623.93425 665.37125 691.115 719.10875 758.3475
0.0017 2.5e-07 0.01 0.1334 0.5 637.841995 573.78225 611.90625 638.4125 663.605 703.85975 696.521565 626.62625 667.5725 696.0075 724.18 767.73225
0.0017 2.5e-07 0.5 0.1334 0.001 603.096775 540.2295 573.1175 596.775 622.70125 700.17675 606.66966 539.21475 574.4475 597.645 625.9475 715.26975
0.0017 2.5e-07 0.5 0.1334 0.01 674.01777 574.947 638.3175 680.2425 711.7875 755.50525 696.669975 593.35375 666.39375 702.1075 733.275 774.05275
