chr h m sr s r f t window pi_pop1 pi_pop2 dxy fst fst0.025 fst0.05 fst0.10 fst0.25 fst0.5 fst0.75 fst0.90 fst0.95 fst0.975
X 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 25000 0.344 1.18586363636364 5.06875 0.843042489278826 0.63453304507992 0.665142129776276 0.713655788655789 0.782884186031886 0.856217078281076 0.9208509072703 0.962424242424243 0.979591836734694 1
X 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 10000 0.229571428571429 0.781560606060606 4.00433333333333 0.871194353948385 0.668536699392239 0.70437155358011 0.740763713898042 0.818181818181818 0.885006125949522 0.942486085343228 0.985217320294796 1 1
A 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 1e+05 1.40128571428571 3.90269696969697 11.7757916666667 0.747872868663616 0.28734726038379 0.415754213068749 0.558909878000787 0.685931905254691 0.783964303424719 0.852660980383753 0.901716249096936 0.923089084828215 0.937236717827627
A 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 50000 0.728714285714286 2.05190909090909 6.87152083333333 0.765501792216774 0.242976161305002 0.38911363699814 0.555913849081953 0.701842649285419 0.806942148760331 0.882950703792489 0.928652821832545 0.950689698650864 0.966670274170274
A 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 25000 0.455214285714286 1.21701515151515 4.74429166666667 0.781634854763539 0.188037393640842 0.336877011877012 0.535915428277522 0.729238790406674 0.835023104574721 0.909491038645751 0.96 0.976744186046512 1
A 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 10000 0.298464285714286 0.821181818181818 3.69533333333333 0.79722806922757 0.0996253746253747 0.284339190221543 0.503380619380619 0.765123765123765 0.865203761755486 0.927912513018896 0.978723404255319 1 1
X 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 1e+05 1.06967857142857 3.84269696969697 12.1968333333333 0.786854648592186 0.582197004306854 0.606098828895274 0.652754475720983 0.728485564439443 0.800218236420213 0.858585858585859 0.899844445248345 0.92230521019022 0.938353768321667
X 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 50000 0.562607142857143 1.97357575757576 7.31239583333333 0.816855285729355 0.606049705689994 0.636481840193705 0.68053394631308 0.756555490929469 0.830693296602387 0.888647509086375 0.934247055033407 0.958179194542831 0.970096721158234
X 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 25000 0.335857142857143 1.17154545454545 5.16902083333333 0.84901814771722 0.650286478227655 0.681172399029542 0.723973873886835 0.788956920457977 0.860497835497835 0.918419499161126 0.960317624220396 0.979591836734694 1
X 0.01 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 10000 0.215035714285714 0.767015151515151 4.0850625 0.879260330416633 0.693904350485511 0.728020484002538 0.762836209389762 0.819903924589867 0.891901157177439 0.9467351533915 0.983606557377049 1 1
A 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 1e+05 1.10396428571429 3.93339393939394 12.4599583333333 0.786946455129701 0.570447727272727 0.61000540516851 0.654963488429772 0.722001129628067 0.798956170548855 0.860776831728985 0.905284413917277 0.929181308887191 0.946809472361255
